"date","startyear","startmonth","startday","starttime","endyear","endmonth","endday","endtime","locsi","locgungu","locmenu","locdong","locbunji","firecause","damagearea"
"2017-12-01","2017","12","01","14:00:00","2017","12","01","14:40:00","충남","서천","마산","벽오","산14-1","건축물화재비화","0.03"
"2017-12-01","2017","12","01","15:00:00","2017","12","01","16:40:00","전북","남원","인월","서무","산88-1","입산자실화","0.2"
"2017-12-01","2017","12","01","15:35:00","2017","12","01","16:20:00","경남","창원 의창","북","하천","산167","입산자실화","0.02"
"2017-12-02","2017","12","02","21:04:00","2017","12","02","23:30:00","강원","원주","부론","손곡","산184","기타","0.2"
"2017-12-03","2017","12","03","13:26:00","2017","12","03","14:56:00","경남","남해","남해","평현","산326-1","입산자실화","0.01"
"2017-12-04","2017","12","04","19:38:00","2017","12","04","23:00:00","강원","양양","현북","하광정","산72외 3","건축물화재비화","1"
"2017-12-05","2017","12","05","06:31:00","2017","12","05","16:00:00","경남","산청","시천","신천","산40,70","건축물화재비화","5"
"2017-12-05","2017","12","05","10:46:00","2017","12","05","11:30:00","경북","구미","해평","월곡","산10-3","기타","0.02"
"2017-12-09","2017","12","09","14:21:00","2017","12","09","16:10:00","경기","양평","양동","계정","산229","담뱃불실화","0.02"
"2017-12-09","2017","12","09","15:05:00","2017","12","09","16:00:00","울산","울주","상북","덕현","산26","입산자실화","0.02"
"2017-12-09","2017","12","09","18:25:00","2017","12","09","19:35:00","경북","경주","건천","대곡","1519(임)","입산자실화","0.01"
"2017-12-10","2017","12","10","00:57:00","2017","12","10","07:00:00","경기","군포","둔대","","산92-1","기타","0.09"
"2017-12-11","2017","12","11","15:03:00","2017","12","11","16:30:00","대구","동","각산","","산67","기타","0.02"
"2017-12-12","2017","12","12","13:32:00","2017","12","12","15:15:00","부산","기장","기장","서부","산7-14","입산자실화","0.1"
"2017-12-12","2017","12","12","15:00:00","2017","12","12","16:46:00","경북","군위","의흥","읍내","산17","기타","0.5"
"2017-12-12","2017","12","12","23:53:00","2017","12","13","15:00:00","울산","북","상안","","산107","건축물화재비화","5"
"2017-12-13","2017","12","13","14:33:00","2017","12","13","15:30:00","경남","거창","거창","학","산100-1","입산자실화","0.01"
"2017-12-13","2017","12","13","15:00:00","2017","12","13","17:10:00","경북","성주","용암","용정","산21-1","건축물화재비화","0.05"
"2017-12-13","2017","12","13","17:43:00","2017","12","13","20:30:00","부산","동래","온천","","산102","건축물화재비화","0.1"
"2017-12-14","2017","12","14","22:01:00","2017","12","15","11:56:00","전남","고흥","금산","어전","산1-1","쓰레기소각","0.02"
"2017-12-15","2017","12","15","15:35:00","2017","12","15","22:30:00","경남","창녕","영산","성내","산15","쓰레기소각","0.5"
"2017-12-16","2017","12","16","10:45:00","2017","12","16","12:25:00","경북","김천","어모","능치","산9","기타","0.04"
"2017-12-16","2017","12","16","17:25:00","2017","12","16","23:00:00","경북","영천","고경","논실","산34외 3필지","기타","1"
"2017-12-17","2017","12","17","14:11:00","2017","12","17","14:45:00","경남","창녕","이방","석","산75","쓰레기소각","0.01"
"2017-12-17","2017","12","17","15:40:00","2017","12","17","17:00:00","경남","산청","신등","간공","산94","기타","0.01"
"2017-12-18","2017","12","18","10:10:00","2017","12","18","11:10:00","경북","칠곡","동명","가천","산125","쓰레기소각","0.01"
"2017-12-18","2017","12","18","10:50:00","2017","12","18","12:30:00","경북","성주","수륜","남은","산10","건축물화재비화","0.02"
"2017-12-18","2017","12","18","12:20:00","2017","12","18","14:10:00","경북","의성","단촌","구계","산108","기타","0.05"
"2017-12-19","2017","12","19","11:43:00","2017","12","20","11:45:00","경남","합천","청덕","앙진","산71-1","입산자실화","0.05"
"2017-12-19","2017","12","19","14:00:00","2017","12","19","20:00:00","경북","고령","개진","구곡","산116외","입산자실화","1.5"
"2017-12-19","2017","12","19","16:45:00","2017","12","19","18:20:00","경북","의성","점곡","사촌","산27-1","기타","0.05"
"2017-12-20","2017","12","20","08:15:00","2017","12","20","09:40:00","경북","경주","현곡","가정","산26","기타","0.06"
"2017-12-20","2017","12","20","15:10:00","2017","12","20","17:25:00","전남","완도","고금","봉명","산100-1","농산부산물소각","0.02"
"2017-12-21","2017","12","21","16:52:00","2017","12","21","18:50:00","경북","안동","송천","","산39-1","입산자실화","0.02"
"2017-12-21","2017","12","21","21:47:00","2017","12","22","02:03:00","경북","포항 남","장기","산서","산522","건축물화재비화","3"
