일시,평균기온(℃),최고기온(℃),최저기온(℃),평균습도(%rh),최저습도(%rh),강수량(mm),평균풍속(m/s),최대풍속(m/s),최대풍속풍향(deg),실효습도(%),월,산불발생여부,산불발생건수,피해면적(ha)
2000-08-25,22.4,23.9,21.6,92.8,79.0,29.0,1.2,4.9,320.0,84.243,8,0,0,0.0
2000-08-26,22.6,23.9,21.3,94.1,89.0,35.2,0.8,3.1,90.0,90.945,8,0,0,0.0
2000-08-27,23.9,28.9,21.9,90.5,72.0,7.1,0.9,3.2,320.0,90.75099999999998,8,0,0,0.0
2000-08-28,24.2,28.4,23.2,91.6,77.0,1.3,1.2,3.5,340.0,91.591,8,0,0,0.0
2000-08-29,24.9,29.6,22.6,85.4,66.0,0.0,1.1,3.0,70.0,87.258,8,0,0,0.0
2000-08-30,25.3,29.6,21.3,84.4,68.0,1.2,1.9,4.0,230.0,85.287,8,0,0,0.0
2000-08-31,25.7,28.3,24.5,90.4,85.0,30.2,2.1,6.6,110.0,88.886,8,0,0,0.0
2000-09-01,29.8,31.7,25.7,54.0,47.0,0.0,6.0,11.1,230.0,64.35,9,0,0,0.0
2000-09-02,28.1,34.5,22.9,61.3,39.0,0.0,3.2,7.3,230.0,62.56999999999999,9,0,0,0.0
2000-09-03,23.9,28.4,20.5,75.6,53.0,0.0,1.8,4.3,230.0,71.672,9,0,0,0.0
2000-09-04,22.6,26.6,19.7,78.8,63.0,0.0,2.2,4.3,360.0,76.191,9,0,0,0.0
2000-09-05,21.9,26.9,16.9,76.1,56.0,0.0,2.2,4.9,230.0,76.161,9,0,0,0.0
2000-09-06,21.8,26.8,17.5,80.4,67.0,1.7,2.4,5.7,320.0,79.284,9,0,0,0.0
2000-09-07,17.5,19.6,16.5,88.4,73.0,4.6,1.8,3.1,230.0,85.65100000000001,9,0,0,0.0
2000-09-08,17.5,18.9,16.5,91.9,83.0,35.0,1.0,2.3,230.0,89.921,9,0,0,0.0
2000-09-09,17.6,19.0,16.5,93.8,90.0,37.6,1.8,3.1,20.0,92.64,9,0,0,0.0
2000-09-10,18.4,23.2,15.8,81.4,62.0,0.0,2.0,4.2,230.0,84.825,9,0,0,0.0
2000-09-11,17.9,21.3,15.8,87.4,75.0,3.2,1.5,4.0,230.0,86.78300000000002,9,0,0,0.0
2000-09-12,18.7,23.2,15.4,79.3,63.0,0.6,1.9,3.5,340.0,81.502,9,0,0,0.0
2000-09-13,16.6,18.0,15.3,92.3,84.0,53.8,2.0,3.6,360.0,89.03,9,0,0,0.0
2000-09-14,17.6,18.5,16.4,93.9,92.0,111.8,2.7,3.6,340.0,92.363,9,0,0,0.0
2000-09-15,18.0,19.2,16.8,93.9,92.0,65.1,3.5,5.2,340.0,93.35,9,0,0,0.0
2000-09-16,19.6,24.7,16.6,76.1,55.0,52.9,4.2,8.4,290.0,81.39200000000001,9,0,0,0.0
2000-09-17,20.8,25.8,16.5,52.9,31.0,0.0,3.8,7.4,230.0,61.63999999999999,9,0,0,0.0
2000-09-18,19.4,25.2,15.0,53.9,27.0,0.0,3.1,5.1,230.0,56.45399999999999,9,0,0,0.0
2000-09-19,18.8,25.1,14.7,63.0,26.0,0.0,3.0,6.2,230.0,60.866,9,0,0,0.0
2000-09-20,21.0,28.4,14.9,64.0,41.0,0.0,1.9,6.3,230.0,62.760000000000005,9,0,0,0.0
2000-09-21,19.0,23.8,14.6,76.1,60.0,0.0,1.7,2.9,230.0,72.097,9,0,0,0.0
2000-09-22,17.4,18.5,16.7,93.1,81.0,38.6,1.6,3.6,230.0,86.75999999999999,9,0,0,0.0
2000-09-23,18.7,21.9,16.6,82.9,67.0,1.1,1.9,4.2,340.0,83.897,9,0,0,0.0
2000-09-24,19.1,24.1,15.1,79.9,59.0,0.0,1.8,4.6,230.0,81.31,9,0,0,0.0
2000-09-25,19.7,24.8,16.5,77.1,59.0,0.0,2.2,4.4,230.0,78.54599999999999,9,0,0,0.0
2000-09-26,18.5,25.5,13.3,68.9,18.0,1.7,2.1,4.6,230.0,71.73,9,0,0,0.0
2000-09-27,17.7,24.2,11.8,64.4,35.0,0.0,2.6,4.9,230.0,66.65400000000001,9,0,0,0.0
2000-09-28,17.5,23.5,14.6,60.0,40.0,0.0,2.9,5.1,230.0,62.016000000000005,9,0,0,0.0
2000-09-29,17.9,24.2,13.0,61.8,37.0,0.0,2.6,4.7,230.0,61.835,9,0,0,0.0
2000-09-30,17.6,24.5,12.4,73.0,50.0,0.0,1.5,3.3,230.0,69.592,9,0,0,0.0
2000-10-01,18.6,24.7,13.5,77.0,57.0,0.0,1.7,4.1,230.0,74.62599999999999,10,0,0,0.0
2000-10-02,18.3,23.3,15.9,81.4,66.0,0.0,1.3,3.5,230.0,79.344,10,0,0,0.0
2000-10-03,18.4,23.4,14.0,66.8,33.0,0.0,3.1,4.9,230.0,70.62,10,0,0,0.0
2000-10-04,17.5,23.2,13.2,63.0,35.0,0.0,2.9,5.4,230.0,65.46799999999999,10,0,0,0.0
2000-10-05,18.4,24.4,14.3,65.4,40.0,0.0,2.7,4.9,230.0,65.498,10,0,0,0.0
2000-10-06,18.4,24.3,13.3,74.4,48.0,0.0,2.2,5.1,230.0,71.574,10,0,0,0.0
2000-10-07,19.2,25.0,13.0,70.5,52.0,0.0,1.6,3.7,230.0,70.698,10,0,0,0.0
2000-10-08,20.1,26.3,15.7,63.0,39.0,0.0,1.9,4.7,230.0,65.36999999999999,10,0,0,0.0
2000-10-09,18.4,23.3,14.7,77.8,58.0,3.5,2.6,4.3,230.0,74.227,10,0,0,0.0
2000-10-10,18.3,20.4,16.1,87.6,80.0,0.0,0.7,1.7,200.0,83.40499999999999,10,0,0,0.0
2000-10-11,19.3,24.6,16.5,75.9,52.0,0.0,1.5,3.7,230.0,77.986,10,0,0,0.0
2000-10-12,15.7,19.4,12.5,54.8,34.0,0.1,2.6,5.7,320.0,62.00599999999999,10,0,0,0.0
2000-10-13,12.9,18.4,8.9,33.5,13.0,0.0,3.1,5.6,270.0,42.351,10,0,0,0.0
2000-10-14,13.0,19.2,7.1,39.5,21.0,0.0,2.6,4.7,230.0,40.463,10,0,0,0.0
2000-10-15,14.7,21.4,9.9,46.8,19.0,0.0,2.7,5.5,230.0,44.649,10,0,0,0.0
2000-10-16,14.8,21.1,9.6,46.3,23.0,0.0,3.6,6.2,230.0,45.54,10,0,0,0.0
2000-10-17,15.7,18.9,12.1,40.0,16.0,0.0,4.1,7.0,200.0,41.721,10,0,0,0.0
2000-10-18,11.1,15.4,7.5,76.6,58.0,1.8,1.8,4.1,20.0,66.26499999999999,10,0,0,0.0
2000-10-19,14.0,20.6,6.9,64.1,41.0,0.0,2.4,4.4,230.0,64.37899999999999,10,0,0,0.0
2000-10-20,16.7,23.5,12.2,58.1,33.0,0.0,2.5,4.3,230.0,60.05200000000001,10,0,0,0.0
2000-10-21,16.8,23.8,12.0,40.4,13.0,0.0,2.9,5.1,230.0,46.685,10,0,0,0.0
2000-10-22,14.5,18.5,9.2,62.6,35.0,0.0,2.5,5.8,230.0,57.89,10,0,0,0.0
2000-10-23,14.9,19.7,12.4,81.9,62.0,1.5,2.0,4.2,340.0,74.42099999999999,10,0,0,0.0
2000-10-24,15.8,19.3,13.1,87.0,70.0,6.9,1.0,2.8,230.0,82.87400000000001,10,0,0,0.0
2000-10-25,15.5,20.9,11.6,81.1,54.0,0.0,1.5,4.6,230.0,81.78099999999999,10,0,0,0.0
2000-10-26,11.2,16.2,7.3,53.9,30.0,0.0,2.8,4.9,340.0,62.497,10,0,0,0.0
2000-10-27,12.2,18.9,7.1,67.3,42.0,0.0,3.0,4.7,230.0,66.17699999999999,10,0,0,0.0
2000-10-28,12.5,16.1,8.7,77.3,60.0,0.0,1.6,3.6,340.0,73.77599999999998,10,0,0,0.0
2000-10-29,11.5,14.0,8.1,72.9,55.0,0.0,2.1,4.3,230.0,72.81800000000001,10,0,0,0.0
2000-10-30,11.3,17.3,7.0,58.3,36.0,0.0,3.3,6.1,230.0,62.82,10,0,0,0.0
2000-10-31,12.2,17.8,7.6,45.3,21.0,0.0,2.6,5.0,230.0,50.792,10,0,0,0.0
2000-11-01,13.0,17.0,10.4,60.1,41.0,0.0,1.6,3.0,230.0,57.398,11,0,0,0.0
2000-11-02,12.7,17.5,8.1,74.8,54.0,0.0,1.9,3.5,340.0,69.3,11,0,0,0.0
2000-11-03,12.5,19.6,8.0,69.8,48.0,0.0,2.7,4.4,230.0,69.38599999999998,11,0,0,0.0
2000-11-04,15.4,22.8,7.0,52.4,26.0,0.0,4.2,8.8,200.0,57.679,11,0,0,0.0
2000-11-05,13.6,19.6,7.4,47.5,21.0,0.0,2.8,9.2,200.0,50.86000000000001,11,0,0,0.0
2000-11-06,15.5,23.0,7.0,40.0,22.0,0.0,2.2,5.0,230.0,43.262,11,0,0,0.0
2000-11-07,15.5,21.8,9.0,25.5,10.0,0.0,4.4,10.9,230.0,30.747,11,0,0,0.0
2000-11-08,6.4,10.1,2.6,42.1,13.0,0.0,2.2,4.4,230.0,38.795,11,0,0,0.0
2000-11-09,7.6,14.9,1.5,42.6,17.0,0.0,2.1,5.1,230.0,41.22500000000001,11,0,0,0.0
2000-11-10,8.6,11.9,6.2,57.0,44.0,0.0,2.3,4.1,230.0,52.132000000000005,11,0,0,0.0
2000-11-11,6.4,11.7,2.2,63.9,48.0,0.0,2.1,4.2,230.0,60.37499999999999,11,0,0,0.0
2000-11-12,7.0,11.7,3.0,38.4,28.0,0.0,3.7,8.2,230.0,44.928,11,0,0,0.0
2000-11-13,8.0,13.6,3.5,42.5,23.0,0.0,2.7,4.4,230.0,43.61299999999999,11,0,0,0.0
2000-11-14,9.5,16.6,5.9,48.0,28.0,0.0,2.2,4.1,230.0,46.705,11,0,0,0.0
2000-11-15,11.2,15.5,6.3,54.8,35.0,5.5,2.9,5.6,50.0,52.087,11,0,0,0.0
2000-11-16,4.7,6.3,3.7,92.0,83.0,67.1,2.5,4.2,230.0,79.99499999999999,11,0,0,0.0
2000-11-17,7.3,13.5,4.7,65.6,42.0,0.9,3.2,6.8,230.0,69.59599999999999,11,0,0,0.0
2000-11-18,5.0,11.2,1.7,42.8,16.0,0.0,3.2,6.2,230.0,51.164,11,0,0,0.0
2000-11-19,6.8,14.4,2.3,61.5,32.0,0.1,2.8,5.4,230.0,58.962,11,0,0,0.0
2000-11-20,6.2,7.9,3.9,78.4,46.0,15.6,2.3,5.2,230.0,72.144,11,0,0,0.0
2000-11-21,3.1,7.4,0.0,36.9,18.0,0.0,3.4,6.7,200.0,47.099,11,0,0,0.0
2000-11-22,3.0,10.2,-1.1,40.0,16.0,0.0,2.8,5.1,230.0,42.713,11,0,0,0.0
2000-11-23,9.0,16.1,2.6,40.3,28.0,0.0,3.8,6.5,230.0,41.14499999999999,11,0,0,0.0
2000-11-24,8.9,14.3,5.8,59.9,38.0,0.0,2.5,5.3,230.0,53.897,11,0,0,0.0
2000-11-25,9.2,15.2,6.0,66.1,39.0,0.0,2.4,6.3,200.0,62.271,11,0,0,0.0
2000-11-26,10.0,14.2,6.5,56.6,36.0,0.0,3.6,7.2,230.0,58.242,11,0,0,0.0
2000-11-27,6.3,11.1,3.2,61.5,29.0,6.9,3.0,6.6,230.0,60.794,11,0,0,0.0
2000-11-28,3.6,8.6,-0.2,38.3,17.0,0.0,2.6,5.6,230.0,45.055,11,0,0,0.0
2000-11-29,6.0,11.1,-0.1,36.3,20.0,0.0,4.1,6.9,230.0,39.07299999999999,11,0,0,0.0
2000-11-30,6.6,10.6,3.8,68.1,40.0,1.0,1.7,4.9,230.0,59.45599999999999,11,0,0,0.0
2000-12-01,7.0,12.8,3.1,80.3,60.0,1.0,1.6,4.9,230.0,73.52,12,0,0,0.0
2000-12-02,9.5,16.0,2.0,40.8,17.0,0.0,2.5,4.5,230.0,50.47599999999999,12,0,0,0.0
2000-12-03,6.9,12.7,1.1,50.5,19.0,0.0,3.3,5.5,340.0,51.17399999999999,12,0,0,0.0
2000-12-04,5.4,11.4,0.3,31.1,9.0,0.0,4.9,9.8,200.0,37.135,12,0,0,0.0
2000-12-05,6.6,10.5,2.4,31.6,14.0,0.0,4.2,7.9,230.0,33.099000000000004,12,0,0,0.0
2000-12-06,3.3,9.2,0.3,35.9,13.0,0.0,3.3,8.9,230.0,35.142,12,0,0,0.0
2000-12-07,6.1,12.2,0.4,50.3,29.0,0.0,3.0,5.6,230.0,45.535,12,0,0,0.0
2000-12-08,9.0,14.4,4.9,49.3,36.0,0.0,3.0,5.4,230.0,48.031,12,0,0,0.0
2000-12-09,9.8,16.2,5.3,47.3,26.0,0.0,2.8,7.2,230.0,47.568,12,0,0,0.0
2000-12-10,8.2,11.9,0.9,37.3,17.0,0.0,4.4,9.3,230.0,40.53,12,0,0,0.0
2000-12-11,-2.5,1.3,-5.7,16.6,7.0,0.0,4.2,7.3,230.0,23.87,12,0,0,0.0
2000-12-12,-1.8,2.6,-6.6,23.0,10.0,0.0,5.4,7.0,230.0,23.45,12,0,0,0.0
2000-12-13,3.1,8.5,-0.8,39.3,20.0,0.0,2.9,6.5,230.0,34.391,12,0,0,0.0
2000-12-14,4.8,10.4,0.3,49.8,27.0,0.0,2.5,5.3,230.0,44.82799999999999,12,0,0,0.0
2000-12-15,9.6,11.0,4.6,47.9,40.0,0.0,3.9,6.9,230.0,46.93099999999999,12,0,0,0.0
2000-12-16,5.1,11.0,-0.5,35.4,12.0,0.0,3.6,7.2,230.0,39.025,12,0,0,0.0
2000-12-17,2.6,9.7,-1.4,36.5,12.0,0.0,2.2,4.4,230.0,37.477,12,0,0,0.0
2000-12-18,5.2,9.5,-1.4,56.4,30.0,2.2,2.1,6.9,230.0,50.695,12,0,0,0.0
2000-12-19,6.8,11.9,4.2,48.9,16.0,0.0,3.4,9.6,250.0,49.127,12,0,0,0.0
2000-12-20,3.7,9.1,1.0,57.5,32.0,0.0,2.9,7.9,230.0,55.073,12,0,0,0.0
2000-12-21,3.7,9.3,-0.3,33.4,13.0,0.0,3.7,5.6,250.0,39.995,12,0,0,0.0
2000-12-22,6.1,11.7,1.8,41.5,23.0,0.0,2.7,7.5,250.0,41.222,12,0,0,0.0
2000-12-23,3.7,8.2,0.2,56.0,29.0,2.2,2.8,7.3,250.0,51.563,12,0,0,0.0
2000-12-24,1.1,5.1,-1.5,36.4,20.0,0.0,4.2,7.1,230.0,40.587,12,0,0,0.0
2000-12-25,-2.5,0.5,-7.0,36.0,19.0,0.2,4.3,8.7,250.0,37.645,12,0,0,0.0
2000-12-26,-4.4,0.5,-8.0,30.3,16.0,0.0,3.9,8.7,250.0,32.638,12,0,0,0.0
2000-12-27,-0.6,4.9,-5.8,32.1,15.0,0.0,3.0,6.3,250.0,32.142,12,0,0,0.0
2000-12-28,1.0,5.1,-1.9,61.1,32.0,0.0,2.4,4.8,230.0,52.391,12,0,0,0.0
2000-12-29,1.8,10.5,-2.9,41.3,10.0,0.0,3.0,5.5,250.0,44.286,12,0,0,0.0
2000-12-30,5.9,11.5,0.7,34.4,12.0,0.0,3.2,7.5,270.0,37.58,12,0,0,0.0
2000-12-31,1.4,6.4,-3.8,29.6,11.0,0.0,4.1,6.0,250.0,32.324,12,0,0,0.0
2001-01-01,-0.2,5.5,-5.7,30.8,12.0,0.0,4.2,7.0,250.0,31.127,1,0,0,0.0
2001-01-02,-0.1,3.6,-4.7,27.9,19.0,0.0,4.5,11.0,270.0,28.794,1,0,0,0.0
2001-01-03,-5.0,-0.4,-8.3,24.3,17.0,0.0,6.4,10.7,250.0,25.634,1,0,0,0.0
2001-01-04,-5.1,0.4,-8.8,18.9,10.0,0.0,5.2,7.9,250.0,20.967,1,0,0,0.0
2001-01-05,-2.0,3.4,-6.1,22.4,15.0,0.0,3.8,7.2,250.0,21.998,1,0,0,0.0
2001-01-06,-1.4,3.7,-6.5,43.5,21.0,0.0,2.8,5.4,250.0,36.982,1,0,0,0.0
2001-01-07,0.9,2.1,-1.1,86.9,59.0,66.8,2.6,4.9,90.0,71.66499999999999,1,0,0,0.0
2001-01-08,1.5,3.0,0.6,88.1,73.0,16.4,2.0,4.3,340.0,82.767,1,0,0,0.0
2001-01-09,2.2,4.5,0.6,82.3,51.0,1.4,2.0,5.5,230.0,82.618,1,0,0,0.0
2001-01-10,-0.1,4.9,-3.6,40.4,15.0,0.0,3.5,7.9,250.0,53.514,1,0,0,0.0
2001-01-11,-2.4,1.8,-7.3,33.6,20.0,0.0,4.0,6.6,250.0,40.004000000000005,1,0,0,0.0
2001-01-12,-6.9,-1.5,-10.6,27.5,16.0,0.0,5.9,10.7,250.0,31.267,1,0,0,0.0
2001-01-13,-6.2,0.1,-10.2,37.8,28.0,0.0,3.8,7.3,250.0,35.524,1,0,0,0.0
2001-01-14,-10.1,-5.2,-13.3,29.8,21.0,0.0,5.5,8.1,250.0,31.353,1,0,0,0.0
2001-01-15,-10.9,-6.5,-14.7,30.0,21.0,0.0,5.6,8.7,250.0,30.431,1,0,0,0.0
2001-01-16,-8.0,-1.1,-12.4,25.5,16.0,0.0,5.1,8.0,250.0,27.07,1,0,0,0.0
2001-01-17,-3.4,2.1,-10.6,31.6,13.0,0.0,3.8,6.1,230.0,30.214,1,0,0,0.0
2001-01-18,2.6,7.3,-0.8,56.0,32.0,0.0,2.2,5.2,250.0,48.20499999999999,1,0,0,0.0
2001-01-19,1.1,3.8,-0.4,82.1,71.0,0.1,1.9,4.5,250.0,71.64699999999999,1,0,0,0.0
2001-01-20,1.9,6.0,-1.6,82.5,60.0,0.0,1.4,3.4,340.0,79.03799999999998,1,0,0,0.0
2001-01-21,2.5,7.5,-0.5,42.5,26.0,0.0,4.1,7.1,250.0,53.677,1,0,0,0.0
2001-01-22,0.5,4.3,-2.3,53.0,30.0,0.0,2.9,5.4,250.0,53.838,1,0,0,0.0
2001-01-23,-0.9,3.1,-4.1,51.3,33.0,0.0,2.9,5.3,250.0,51.96,1,0,0,0.0
2001-01-24,1.0,8.6,-4.5,52.4,23.0,0.0,2.8,6.5,250.0,51.925,1,0,0,0.0
2001-01-25,3.0,5.8,0.4,58.0,39.0,0.2,2.6,5.7,340.0,56.261,1,0,0,0.0
2001-01-26,1.2,2.5,-0.6,65.9,46.0,3.8,2.6,4.2,50.0,62.937000000000005,1,0,0,0.0
2001-01-27,0.7,2.8,-0.5,81.4,57.0,12.3,2.4,4.6,250.0,75.792,1,0,0,0.0
2001-01-28,0.0,3.8,-4.1,39.6,21.0,0.0,4.4,9.1,270.0,50.353,1,0,0,0.0
2001-01-29,-0.6,3.2,-6.1,40.3,26.0,0.0,3.8,6.4,230.0,43.80499999999999,1,0,0,0.0
2001-01-30,0.3,5.2,-3.1,51.6,30.0,0.0,2.8,5.4,230.0,49.394,1,0,0,0.0
2001-01-31,2.6,6.3,-2.7,56.8,40.0,0.0,2.6,6.5,230.0,54.089,1,0,0,0.0
2001-02-01,-1.1,4.4,-5.8,31.8,18.0,0.0,4.5,8.1,250.0,38.441,2,0,0,0.0
2001-02-02,-2.5,3.0,-8.0,36.1,18.0,0.0,4.7,8.9,250.0,37.154,2,0,0,0.0
2001-02-03,0.2,5.3,-2.9,60.4,40.0,0.0,2.1,6.3,230.0,53.42999999999999,2,0,0,0.0
2001-02-04,1.7,7.7,-1.7,71.8,42.0,0.0,1.5,3.6,250.0,65.82099999999998,2,0,0,0.0
2001-02-05,2.8,9.0,-1.4,77.4,47.0,0.1,2.2,4.4,250.0,73.85099999999998,2,0,0,0.0
2001-02-06,1.2,2.3,0.5,94.8,89.0,22.8,1.4,2.5,320.0,88.678,2,0,0,0.0
2001-02-07,1.3,5.0,-1.9,80.1,38.0,2.5,2.3,6.2,250.0,82.602,2,0,0,0.0
2001-02-08,-1.6,4.0,-5.5,31.0,18.0,0.0,4.3,8.1,250.0,46.678,2,0,0,0.0
2001-02-09,1.0,5.4,-3.7,45.8,32.0,0.0,3.9,6.5,250.0,46.711,2,0,0,0.0
2001-02-10,0.4,5.6,-4.4,31.0,18.0,0.0,3.1,5.8,230.0,35.433,2,0,0,0.0
2001-02-11,-0.1,4.7,-3.5,37.9,12.0,0.0,1.7,3.8,50.0,36.866,2,0,0,0.0
2001-02-12,0.4,5.3,-1.9,26.3,10.0,0.0,2.3,4.6,250.0,29.534,2,0,0,0.0
2001-02-13,-0.3,4.1,-2.6,32.0,23.0,0.0,3.1,6.3,250.0,31.243,2,0,0,0.0
2001-02-14,-1.3,3.9,-6.1,25.4,13.0,0.0,4.1,8.4,250.0,27.158,2,0,0,0.0
2001-02-15,-0.3,3.3,-2.9,65.6,31.0,8.2,2.7,6.2,250.0,54.029,2,0,0,0.0
2001-02-16,-1.9,2.1,-4.4,49.6,30.0,0.0,4.0,6.9,230.0,50.578,2,0,0,0.0
2001-02-17,0.0,3.3,-5.2,36.8,27.0,0.0,5.7,8.5,250.0,41.034,2,0,0,0.0
2001-02-18,6.4,11.9,2.5,43.8,31.0,0.0,5.1,7.5,250.0,43.46,2,0,0,0.0
2001-02-19,6.4,13.1,2.1,56.0,25.0,0.0,3.0,6.0,230.0,52.024,2,0,0,0.0
2001-02-20,5.9,11.7,0.5,65.1,41.0,0.0,2.1,4.6,250.0,60.94,2,0,0,0.0
2001-02-21,10.2,13.4,4.2,43.3,33.0,0.0,4.2,6.8,250.0,48.564,2,0,0,0.0
2001-02-22,10.8,16.8,5.6,39.8,24.0,0.0,3.3,6.7,250.0,42.757,2,0,0,0.0
2001-02-23,3.7,9.1,0.4,82.3,35.0,28.6,3.0,5.2,270.0,70.554,2,0,0,0.0
2001-02-24,-0.5,0.4,-3.5,92.0,87.0,29.5,1.2,3.6,50.0,84.945,2,0,0,0.0
2001-02-25,-0.2,5.3,-6.5,52.4,25.0,0.1,2.6,4.7,230.0,62.035,2,0,0,0.0
2001-02-26,3.8,10.7,-2.8,40.3,23.0,0.0,3.4,5.6,250.0,47.599,2,0,0,0.0
2001-02-27,7.0,13.5,1.8,41.4,10.0,1.3,4.3,8.6,230.0,43.468,2,0,0,0.0
2001-02-28,5.5,11.4,2.2,72.5,39.0,4.5,2.3,4.2,340.0,63.423,2,0,0,0.0
2001-03-01,4.4,8.7,1.9,79.5,52.0,2.1,1.7,5.1,320.0,74.257,3,0,0,0.0
2001-03-02,6.3,12.5,-0.1,62.3,43.0,0.0,2.1,4.3,230.0,65.827,3,0,0,0.0
2001-03-03,8.5,16.1,1.7,39.3,15.0,0.0,3.7,9.3,250.0,47.71,3,0,0,0.0
2001-03-04,-0.4,3.6,-2.3,49.3,26.0,0.3,5.1,9.0,250.0,49.11599999999999,3,0,0,0.0
2001-03-05,3.8,9.6,-2.1,25.8,16.0,0.0,6.4,11.4,250.0,32.54,3,0,0,0.0
2001-03-06,7.6,13.5,2.8,35.8,15.0,0.0,5.8,10.0,250.0,34.849999999999994,3,0,0,0.0
2001-03-07,1.3,4.9,-2.3,37.6,20.0,0.0,4.5,9.6,250.0,36.765,3,0,0,0.0
2001-03-08,-2.5,0.8,-4.8,36.3,24.0,0.0,4.5,6.5,230.0,36.21,3,0,0,0.0
2001-03-09,0.1,5.4,-5.3,36.0,14.0,0.0,4.0,6.9,250.0,36.166,3,0,0,0.0
2001-03-10,-1.4,1.3,-5.1,91.1,67.0,14.7,1.6,3.3,340.0,74.63899999999998,3,0,0,0.0
2001-03-11,0.0,5.4,-6.0,67.3,42.0,0.0,2.3,5.5,250.0,68.93899999999998,3,0,0,0.0
2001-03-12,1.5,6.3,-2.3,47.9,24.0,0.0,2.6,4.2,250.0,54.447,3,0,0,0.0
2001-03-13,5.8,11.0,-2.4,52.8,22.0,0.0,2.8,6.1,250.0,53.98399999999999,3,0,0,0.0
2001-03-14,12.0,19.2,6.0,40.0,16.0,0.2,5.3,11.0,250.0,43.932,3,0,0,0.0
2001-03-15,4.6,10.7,0.5,79.6,55.0,4.6,2.2,4.2,70.0,68.853,3,0,0,0.0
2001-03-16,7.5,13.5,0.3,36.5,21.0,0.0,2.5,4.6,250.0,45.854,3,0,0,0.0
2001-03-17,9.4,15.4,6.2,41.1,27.0,0.0,2.4,5.8,250.0,42.842000000000006,3,0,0,0.0
2001-03-18,12.2,17.8,7.4,32.5,18.0,0.0,5.2,9.4,250.0,35.913,3,0,0,0.0
2001-03-19,14.7,19.6,8.9,31.3,17.0,0.0,5.0,8.3,250.0,32.382,3,0,0,0.0
2001-03-20,16.0,21.8,11.3,29.6,13.0,0.0,4.8,8.0,250.0,30.488000000000003,3,0,0,0.0
2001-03-21,15.6,23.3,8.6,21.9,9.0,0.0,3.7,6.5,270.0,24.416,3,0,0,0.0
2001-03-22,13.4,21.9,5.1,36.4,13.0,0.0,4.1,12.9,250.0,32.870999999999995,3,0,0,0.0
2001-03-23,13.5,20.8,2.8,19.4,10.0,0.0,3.3,6.4,230.0,23.281,3,0,0,0.0
2001-03-24,11.6,17.3,5.7,50.0,19.0,0.0,2.2,5.2,250.0,42.085,3,0,0,0.0
2001-03-25,8.6,18.5,5.5,69.9,23.0,0.0,2.2,6.2,340.0,61.38,3,0,0,0.0
2001-03-26,6.4,11.7,0.3,17.1,9.0,0.0,3.6,9.0,250.0,30.032000000000004,3,0,0,0.0
2001-03-27,5.4,11.3,0.7,28.6,16.0,0.0,2.9,5.1,250.0,29.833,3,0,0,0.0
2001-03-28,3.4,5.4,2.0,86.0,56.0,3.4,1.8,3.9,250.0,69.214,3,0,0,0.0
2001-03-29,3.5,9.8,0.6,69.4,22.0,0.2,2.5,6.1,250.0,68.295,3,0,0,0.0
2001-03-30,4.3,10.5,1.0,51.3,23.0,0.0,2.9,5.0,250.0,56.668,3,0,0,0.0
2001-03-31,5.3,11.5,1.0,46.1,23.0,0.0,3.1,4.6,250.0,49.96799999999999,3,0,0,0.0
2001-04-01,9.6,16.0,3.4,30.5,13.0,0.0,5.2,8.4,230.0,36.243,4,0,0,0.0
2001-04-02,10.8,14.3,8.3,41.5,17.0,0.0,7.0,12.6,250.0,39.916,4,0,0,0.0
2001-04-03,8.3,12.9,4.0,33.5,19.0,0.0,2.8,5.7,250.0,35.268,4,0,0,0.0
2001-04-04,13.2,20.0,4.8,23.6,14.0,0.0,5.1,10.5,250.0,27.04,4,0,0,0.0
2001-04-05,13.9,19.1,11.0,15.8,9.0,0.0,5.1,11.0,250.0,19.37,4,0,0,0.0
2001-04-06,9.5,12.0,7.0,57.6,27.0,0.0,2.3,4.1,70.0,46.13700000000001,4,0,0,0.0
2001-04-07,11.2,19.2,5.1,71.1,50.0,0.2,1.7,3.9,250.0,63.104,4,0,0,0.0
2001-04-08,16.3,23.1,10.4,58.4,32.0,0.0,2.4,4.5,250.0,59.606,4,0,0,0.0
2001-04-09,13.5,20.0,8.9,76.3,50.0,0.0,1.3,4.0,340.0,71.795,4,0,0,0.0
2001-04-10,18.3,27.1,7.3,50.8,28.0,0.0,1.8,4.9,250.0,57.041,4,0,0,0.0
2001-04-11,11.1,20.2,6.6,73.0,30.0,11.9,2.2,5.2,250.0,68.35299999999998,4,0,0,0.0
2001-04-12,9.9,14.0,5.7,44.1,25.0,0.0,3.5,6.4,230.0,51.315,4,0,0,0.0
2001-04-13,13.4,19.6,7.1,27.5,15.0,0.0,4.4,9.1,250.0,34.704,4,0,0,0.0
2001-04-14,12.3,17.9,6.3,44.4,21.0,2.5,4.4,9.3,250.0,41.857,4,0,0,0.0
2001-04-15,14.7,20.9,9.4,37.8,19.0,0.0,3.9,8.5,250.0,38.588,4,0,0,0.0
2001-04-16,20.1,26.2,13.9,22.4,12.0,0.0,5.0,7.3,230.0,27.173,4,0,0,0.0
2001-04-17,18.3,25.7,10.4,31.6,11.0,0.0,3.1,5.8,230.0,30.578000000000003,4,0,0,0.0
2001-04-18,21.5,28.3,11.3,17.0,10.0,0.0,3.6,5.4,250.0,20.922,4,0,0,0.0
